,description,edam_topics,help,id,inputs,name,outputs
680,from NCBI SRA,,,sra_pileup,"sra,txt",Download and Generate Pileup Format,pileup
681,run the STACKS sort_read_pairs.pl and exec_velvet.pl wrappers,,This program will run each of the Stacks sort read pairs pl and exec velvet pl utilities to assemble pair end reads from STACKS pipeline results,stacks_assembleperead,"fastqsanger,txt,tabular",Stacks: assemble read pairs by locus,fasta
682,Identify PCR clones,,,stacks_clonefilter,"fastqsanger,fastqsanger.gz",Stacks: clone filter,fastqsanger.gz
683,build a catalogue of loci,,A catalog can be built from any set of samples processed by the ustacks or pstacks programs  It will create a set of consensus loci  merging alleles together  In the case of a genetic cross  a catalog would be constructed from the parents of the cross to create a set of all possible alleles expected in the progeny of the cross ,stacks_cstacks,"tabular,txt",Stacks: cstacks,"txt,html,tabular"
684,the Stacks pipeline without a reference genome (denovo_map.pl),,This program will run each of the Stacks components  first  running ustacks on each of the samples specified  building loci and calling SNPs in each  Second  cstacks will be run to create a catalog of all loci that were marked as  parents  or  samples  on the command line  and finally  sstacks will be executed to match each sample against the catalog  A bit more detail on this process can be found in the FAQ  The denovo map pl program will also load the results of each stage of the analysis  individual loci  the catalog  and matches against the catalog into the database  although this can be disabled   After matching  the program will build a database index to speed up access  index radtags pl  and enable web based filtering ,stacks_denovomap,"fastqsanger,fastqsanger.gz,fasta,tabular,txt",Stacks: de novo map,"txt,html,tabular"
685,analyse haplotypes or genotypes in a genetic cross ('genotypes' program),,This program exports a Stacks data set either as a set of observed haplotypes at each locus in the population  or with the haplotypes encoded into genotypes  The  r option allows only loci that exist in a certain number of population individuals to be exported  In a mapping context  raising or lowering this limit is an effective way to control the quality level of markers exported as genuine markers will be found in a large number of progeny  If exporting a set of observed haplotypes in a population  the  min stack depth  option can be used to restict exported loci to those that have a minimum depth of reads ,stacks_genotypes,"txt,tabular,tabular,txt",Stacks: genotypes,html
686,analyze a population of individual samples ('populations' program),,This program will be executed in place of the genotypes program when a population is being processed through the pipeline  A map specifiying which individuals belong to which population is submitted to the program and the program will then calculate population genetics statistics  expected observed heterzygosity     and FIS at each nucleotide position  The populations program will compare all populations pairwise to compute FST  If a set of data is reference aligned  then a kernel smoothed FST will also be calculated ,stacks_populations,"tabular,txt,vcf,txt,tabular",Stacks: populations,html
687,the Stacks demultiplexing script,,This program examines raw reads from an Illumina sequencing run and first  checks that the barcode and the RAD cutsite are intact  and demultiplexes the data  If there are errors in the barcode or the RAD site within a certain allowance process radtags can correct them  Second  it slides a window down the length of the read and checks the average quality score within the window  If the score drops below 90  probability of being correct  a raw phred score of 10   the read is discarded  This allows for some seqeuncing errors while elimating reads where the sequence is degrading as it is being sequenced  By default the sliding window is 15  of the length of the read  but can be specified on the command line  the threshold and window size can be adjusted  ,stacks_procrad,"fastqsanger,fastqsanger.gz,tabular,txt",Stacks: process radtags,txt
688,find stacks from short reads mapped to a reference genome,,Similar to ustacks  except this program will extract stacks that have been aligned to a reference genome by a program such as Bowtie and identify SNPs  These stacks can then be processed with cstacks or sstacks ,stacks_pstacks,"sam,bam",Stacks: pstacks,"txt,html"
689,the Stacks pipeline with a reference genome (ref_map.pl),,This program expects data that have been aligned to a reference genome  and can accept data directly from Bowtie  or from any aligner that can produce SAM format  To avoid datasets names problems  we recommand the use of the  Map with BWA for STACKS tool   This program will execute each of the Stacks components  first  running pstacks on each of the samples specified  building loci  based on the reference alignment  and calling SNPs in each  Second  cstacks will be run to create a catalog of all loci specified as  parents  or  samples  on the command line  again using alignment to match loci in the catalog  Finally  sstacks will be executed to match each sample against the catalog  The ref map pl program will also load the results of each stage of the analysis  individual loci  the catalog  and matches against the catalog into the database  although this can be disabled   After matching the program will build a database index to speed up access  index radtags pl  and enable web based filtering ,stacks_refmap,"sam,bam,tabular,txt",Stacks: reference map,"txt,html,tabular"
690,make corrections to genotype and haplotype calls,,This program will run each of the Stacks components  first  running ustacks on each of the samples specified  building loci and calling SNPs in each  Second  cstacks will be run to create a catalog of all loci that were marked as  parents  or  samples  on the command line  and finally  sstacks will be executed to match each sample against the catalog  A bit more detail on this process can be found in the FAQ  The denovo map pl program will also load the results of each stage of the analysis  individual loci  the catalog  and matches against the catalog into the database  although this can be disabled   After matching  the program will build a database index to speed up access  index radtags pl  and enable web based filtering ,stacks_rxstacks,,Stacks: rxstacks,txt
691,match stacks to a catalog,,Sets of stacks constructed by the ustacks or pstacks programs can be searched against a catalog produced by cstacks  In the case of a genetic map  stacks from the progeny would be matched against the catalog to determine which progeny contain which parental alleles ,stacks_sstacks,"tabular,txt",Stacks: sstacks,"txt,html"
692,on stacks found for multiple samples,,When given the output of ustacks or pstacks  this will generate a report containing various statistics about the detected stacks in a set of samples ,stacks_stats,txt,Stacks: statistics,html
693,align short reads into stacks,,The unique stacks program will take as input a set of short read sequences and align them into exactly matching stacks  Comparing the stacks it will form a set of loci and detect SNPs at each locus using a maximum likelihood framework,stacks_ustacks,"fastqsanger,fastqsanger.gz,fasta",Stacks: ustacks,"txt,html"
694,detect fusion genes in RNA-Seq data,,STAR Fusion is a component of the Trinity Cancer Transcriptome Analysis Toolkit  CTAT   STAR Fusion uses the STAR aligner to identify candidate fusion transcripts supported by Illumina reads  STAR Fusion further processes the output generated by the STAR aligner to map junction reads and spanning reads to a reference annotation set ,star_fusion,"interval,fastqsanger,fastqsanger.gz,fasta,gff3,gtf,tabular",STAR-Fusion,tabular
695,transcript assembly and quantification,,StringTie  is a fast and highly efficient assembler of RNA Seq alignments into potential transcripts  It uses a novel network flow algorithm as well as an optional  de novo  assembly step to assemble and quantitate full length transcripts representing multiple splice variants for each gene locus  Its input can include not only the alignments of raw reads used by other transcript assemblers  but also alignments of longer sequences that have been assembled from those reads  In order to identify differentially expressed genes between experiments  StringTie s output can be processed by specialized software like Ballgown   Cuffdiff  or other programs  DESeq2   edgeR   etc   ,stringtie,"sam,bam,gtf,gff3",StringTie,"gtf,tabular"
696,transcripts,,This is a special usage mode of StringTie   distinct from the assembly usage mode  In the merge mode  StringTie takes as input a list of GTF GFF files and merges assembles these transcripts into a non redundant set of transcripts  This mode is used in the new differential analysis pipeline to generate a global  unified set of transcripts  isoforms  across multiple RNA Seq samples ,stringtie_merge,"gtf,gff3",StringTie merge,gtf
697,using multi-locus genotype data to investigate population structure,,,structure,tabular,Structure,txt
698,for parsing STRUCTURE outputs and for performing the Evanno method,,,structureharvester,txt,structureHarvester,txt
699,Parallel MCMC Linkage Analysis,,,swiftlink,"linkage_pedin,linkage_recomb,linkage_map,txt",Swiftlink,"allegro_fparam,txt"
700,,,Generates a frequency pileup of the 5  ends of aligned reads in a BAM file relative to reference points in a BED file ,tag_pileup_frequency,"bam,bed",Tag pileup frequency,tabular
701,from taxonomic profile,,This tool renders results of a metagenomic profiling as a zoomable pie chart using Krona  ,taxonomy_krona_chart,"taxonomy,tabular",Krona pie chart,html
702,Find coding regions within transcripts,,TransDecoder identifies candidate coding regions within transcript sequences  such as those generated by de novo RNA Seq transcript assembly using Trinity  or constructed based on RNA Seq alignments to the genome using Tophat and Cufflinks ,transdecoder,fasta,TransDecoder,"fasta,bed,gff3"
703,finds rho-independent transcription terminators in bacterial genomes,,Finds rho independent transcription terminators in bacterial genomes  ,transtermhp,"fasta,gff3",TransTermHP,gff3
704,for a de novo assembly of RNA-Seq data by Trinity,,,trinity_abundance_estimates_to_matrix,tabular,Build expression matrix,tabular
705,on a de novo assembly of RNA-Seq data,,,trinity_align_and_estimate_abundance,"fasta,fasta,fastqsanger,tabular",Align reads and estimate abundance,tabular
706,from a Trinity assembly,,,trinity_analyze_diff_expr,tabular,Extract and cluster differentially expressed transcripts,RData
707,from a Trinity assembly,,,trinity_contig_exn50_statistic,"tabular,fasta",Compute contig Ex90N50 statistic and Ex90 transcript count,tabular
708,after differential expression analysis using a Trinity assembly,,,trinity_define_clusters_by_cutting_tree,RData,Partition genes into expression clusters,pdf
709,and replicates,,,describe_samples,,Describe samples,tabular
710,from a Trinity assembly,,,trinity_filter_low_expr_transcripts,"fasta,tabular",Filter low expression transcripts,fasta
711,for Trinity assembly,,,trinity_gene_to_trans_map,fasta,Generate gene to transcript map,tabular
712,using a Trinity assembly,,,trinity_run_de_analysis,tabular,Differential expression analysis,
713,for transcript quantification,,,trinity_samples_qccheck,tabular,RNASeq samples quality check,
714,de novo assembly of RNA-Seq data,,,trinity,"fasta,fastqsanger,bam,fasta",Trinity,fasta
715,,,Trinotate  is a comprehensive annotation suite designed for automatic functional annotation of transcriptomes  particularly de novo assembled transcriptomes  from model or non model organisms  Trinotate makes use of a number of different well referenced methods for functional annotation including homology search to known sequence data  BLAST  SwissProt   protein domain identification  HMMER PFAM   protein signal peptide and transmembrane domain prediction  signalP tmHMM   and leveraging various annotation databases  eggNOG GO Kegg databases   All functional annotation data derived from the analysis of transcripts is integrated into a SQLite database which allows fast efficient searching for terms with specific qualities related to a desired scientific hypothesis or a means to create a whole annotation report for a transcriptome ,trinotate,"fasta,tabular,txt,sqlite",Trinotate,"tabular,sqlite"
716,,,,tsne,tabular,rtsne,pdf
717,BLAST-like sequence alignment tool,,,ucsc_blat,"fasta, twobit,txt",UCSC BLAT Alignment Tool,psl
718,Extract UMI from fastq files,,,umi_tools_dedup,"sam,bam,tabular",UMI-tools deduplicate,bam
719,Extract UMI from fastq files,,,umi_tools_extract,"fastq,fastq.gz",UMI-tools extract,txt
720,Extract UMI from fastq files,,,umi_tools_group,"sam,bam,tabular",UMI-tools group,"bam,tabular"
721,,,,unicycler,"fastqsanger,fastqsanger.gz,fastqsanger,fastqsanger.gz,fasta,fasta",Create assemblies with Unicycler,"txt,fasta"
722,to detect mis-assemblies in metagenomic assemblies,,VALET is a de novo pipeline for detecting all types of mis assemblies in metagenomic data sets ,valet,"fasta,fastq,tabular,txt,gff,gtf",VALET,pdf
723,Automatically optimize Velvet assemblies,,,velvetoptimiser,"fastqsanger,fasta,bam",VelvetOptimiser,"fasta,tabular"
724,,,Pairwise alignments of all sequences ,vsearch_alignment,fasta,VSearch alignment,fasta
725,,,Sequence chimera detection based on a different scoring functions ,vsearch_chimera_detection,fasta,VSearch chimera detection,"fasta,tabular"
726,,,vsearch implements a single pass  greedy star clustering algorithm  similar to the algorithms implemented in usearch  DNAclust and sumaclust for example ,vsearch_clustering,fasta,VSearch clustering,"fasta,tabular"
727,,,Merge strictly identical sequences contained in filename  Identical sequences are defined as having the same length and the same string of nucleotides  case insensitive  T and U are considered the same  ,vsearch_dereplication,fasta,VSearch dereplication,fasta
728,,,An input sequence can be composed of lower  or uppercase nucleotides  Lowercase nucleotides are silently set to uppercase before masking  unless the   qmask soft option is used  Here are the results of combined masking options   qmask  or   dbmask for database sequences  and   hardmask  assuming each input sequences contains both lower and uppercase nucleotides ,vsearch_masking,fasta,VSearch masking,fasta
729,,,Sequence search based on vsearch ,vsearch_search,fasta,VSearch search,"fasta,tabular"
730,,,Sequence shuffling to obtain new random sequences ,vsearch_shuffling,fasta,VSearch shuffling,fasta
731,,,Fasta entries are sorted by decreasing abundance    sortbysize  or sequence length    sort  bylength   To obtain a stable sorting order  ties are sorted by decreasing abundance and label increasing alpha numerical order    sortbylength   or just by label increasing alpha numerical order    sortbysize   Label sorting assumes that all sequences have unique labels  The same applies to the automatic sorting performed during chimera checking    uchime denovo   derepli  cation    derep fulllength   and clustering    cluster fast and   cluster size  ,vsearch_sorting,fasta,VSearch sorting,fasta
732,,,,simple_weather,,SimpleWeather,html
733,generator for fasta (eg Clustal alignments),,,rgweblogo3,fasta,Sequence Logo,pdf
734,compute xpath expressions on XML data,,Query XML files with XPath expressions ,xpath,xml,XPath,xml
735,BAM datasets and perform other transformations,,,bamtools,"bam,fasta","Convert, Merge, Randomize",txt
736,BAM datasets on a variety of attributes,,,bamFilter,bam,Filter,"txt,bam"
737,BAM datasets on variety of attributes,,,bamtools_split,bam,Split,txt
738,,,,bamtools_split_mapped,bam,Split BAM by Mapped,bam
739,,,,bamtools_split_paired,bam,Split BAM by Paired/Single End,bam
740,into dataset list collection,,,bamtools_split_ref,bam,Split BAM by Reference,
741,into dataset list collection,,,bamtools_split_tag,bam,Split BAM by Tag,
742,"
        assign taxonomic labels to sequencing reads
    ",,Kraken is a taxonomic sequence classifier that assigns taxonomic labels to short DNA reads  It does this by examining the k mers within a read and querying a database with those k mers  This database contains a mapping of every k mer in Kraken s genomic library to the lowest common ancestor  LCA  in a taxonomic tree of all genomes that contain that k mer  The set of LCA taxa that correspond to the k mers in a read are then analyzed to create a single taxonomic label for the read  this label can be any of the nodes in the taxonomic tree  Kraken is designed to be rapid  sensitive  and highly precise ,kraken,"fasta,fastq",Kraken,tabular
743,filter classification by confidence score,,At present  we have not yet developed a confidence score with a solid probabilistic interpretation for Kraken  However  we have developed a simple scoring scheme that has yielded good results for us  and we ve made that available in the kraken filter script  The approach we use allows a user to specify a threshold score in the  0 1  interval  the   kraken filter   script then will adjust labels up the tree until the label s score  described below  meets or exceeds that threshold  If a label at the root of the taxonomic tree would not have a score exceeding the threshold  the sequence is called unclassified by   kraken filter   ,kraken-filter,tabular,Kraken-filter,tabular
744,view report of classification for multiple samples,,,kraken-mpa-report,tabular,Kraken-mpa-report,tabular
745,view sample report of a classification,,,kraken-report,tabular,Kraken-report,tabular
746,convert taxonomy IDs to names,,The file sequences labels generated by the above example is a text file with two tab delimited columns  and one line for each classified sequence in sequences fa  unclassified sequences are not reported by kraken translate  The first column of kraken translate s output are the sequence IDs of the classified sequences  and the second column contains the taxonomy of the sequence  For example  an output line from kraken  ,kraken-translate,tabular,Kraken-translate,tabular
747,convert BAM alignments to CRAM format,,,samtools_bam_to_cram,"bam,sam,fasta,bed",samtools BAM to CRAM,cram
748,convert BAM to SAM,,Converts BAM dataset to SAM using the   samtools view   command      ,bam_to_sam,bam,BAM-to-SAM,sam
749,convert CRAM alignments to BAM format,,,samtools_cram_to_bam,"cram,fasta,bed",samtools CRAM to BAM,bam
750,convert SAM to BAM,,Converts SAM dataset into its binary  BAM  representation using the   samtools view   and   sort   commands      ,sam_to_bam,"sam,fasta",SAM-to-BAM,bam
751,calculate read depth for a set of genomic intervals,,Calculates read depth for regions listed in a BED dataset using   samtools bedcov   command  ,samtools_bedcov,"bed,bam",BedCov,tabular
752,recalculate MD/NM tags,,Generates the MD tag using the   samtools calmd   command  If the MD tag  see SAM format reference below for explanation of SAM BAM tags  is already present  this command will give a warning if the MD tag generated is different from the existing tag  Outputs a BAM file ,samtools_calmd,"bam,fasta",CalMD,bam
753,tabulate descriptive stats for BAM datset,,Uses   samtools flagstat   command to print descriptive information for a BAM dataset  Here is an example of such information  ,samtools_flagstat,bam,Flagstat,txt
754,reports stats of the BAM index file,,Runs the   samtools idxstats   command  It retrieves and prints stats in the index file ,samtools_idxstats,bam,IdxStats,tabular
755,multi-way pileup of variants,,Report variants for one or multiple BAM files  Alignment records are grouped by sample identifiers in  RG header lines  If sample identifiers are absent  each input file is regarded as one sample ,samtools_mpileup,"bam,fasta,bed,txt",MPileup,pileup
756,heterozygous SNPs,,Call and phase heterozygous SNPs      ,samtools_phase,bam,Call and phase,"txt,bam"
757,copy SAM/BAM header between datasets,,Copies header from  source  dataset into  target  dataset using   samtools reheader   command      ,samtools_reheader,"sam,bam,bam",Reheader,bam
758,remove PCR duplicates,,Remove potential PCR duplicates  if multiple read pairs have identical external coordinates  only retain the pair with highest mapping quality  In the paired end mode  this command ONLY works with FR orientation and requires ISIZE is correctly set  It does not work for unpaired reads  e g  two ends mapped to different chromosomes or orphan reads       ,samtools_rmdup,bam,RmDup,bam
759,BAM by genomic regions,,Allows to restrict  slice  input BAM dataset to a list of intervals defined in a BED file  individual chromosomes  or manually set list of coordinates  BED datasets can be obtained from   Get Data    UCSC Main   ,samtools_slice_bam,"bam,bed",Slice,bam
760,order of storing aligned sequences,,This tool uses   samtools sort   command to sort BAM datasets in coordinate or read name order      ,samtools_sort,bam,Sort,bam
761,BAM dataset on readgroups,,Splits BAM files on readgroups ,samtools_split,"bam,bam,sam",Split,bam
762,generate statistics for BAM dataset,,This tool runs the   samtools stats   command      ,samtools_stats,"sam,bam,fasta",Stats,tabular
763,Variant effect and annotation,,,snpEff,"vcf,tabular,pileup,bed,snpeffdb,bed,tabular",SnpEff,"vcf,html"
764,,,,snpEff_databases,,SnpEff available databases,tabular
765,Download a new database,,,snpEff_download,,SnpEff Download,snpeffdb
766,SNPs from dbSnp,,,snpSift_annotate,vcf,SnpSift Annotate,vcf
767,Count samples are in 'case' and 'control' groups.,,,snpSift_caseControl,"vcf,tabular",SnpSift CaseControl,vcf
768,from a VCF file into a tabular file,,,snpSift_extractFields,vcf,SnpSift Extract Fields,tabular
769,Filter variants using arbitrary expressions,,,snpSift_filter,vcf,SnpSift Filter,vcf
770,Filter variants using intervals,,,snpSift_int,"vcf,bed",SnpSift Intervals,vcf
771,remove INFO field annotations,,,snpSift_rmInfo,vcf,SnpSift rmInfo,vcf
772,Annotate with variant type,,This tool uses  SnpSift Variant type   to add the variant type  SNP MNP INS DEL MIXED  in the INFO field  It also adds  HOM HET   but this last one works if there is only one sample  otherwise it doesn t make any sense  ,snpsift_vartype,vcf,SnpSift Variant Type,"vcf,txt"
773,basic checks for VCF specification compliance,,,snpSift_vcfCheck,vcf,SnpSift vcfCheck,vcf
774,Add annotations from dbNSFP or similar annotation DBs,,,snpSift_dbnsfp,"vcf,snpsiftdbnsfp",SnpSift dbNSFP,vcf
775,"Annotating GeneSets, such as Gene Ontology, KEGG, Reactome",,,snpSift_geneSets,"vcf,txt",SnpSift GeneSets,"vcf,txt"
776,Convert VCF data into TAB-delimited format,,,vcf2tsv,vcf,VCFtoTab-delimited:,tabular
777,Adds info fields from the second dataset which are not present in the first dataset,,,vcfaddinfo,vcf,VCFaddinfo:,vcf
778,Split alleleic primitives (gaps or mismatches) into multiple VCF lines,,,vcfallelicprimitives,vcf,VcfAllelicPrimitives:,vcf
779,Intersect VCF records with BED annotations,,,vcfannotate,"vcf,bed",VCFannotate:,vcf
780,Annotate genotypes in a VCF dataset using genotypes from another VCF dataset,,,vcfannotategenotypes,vcf,VCFannotateGenotypes:,vcf
781,Intersect VCF and BED datasets,,,vcfbedintersect,"vcf,bed",VCF-BEDintersect:,vcf
782,"Break multiple alleles into multiple records, or combine overallpoing alleles into a single record",,,vcfbreakcreatemulti,vcf,VCFbreakCreateMulti:,vcf
783,Verify that the reference allele matches the reference genome,,,vcfcheck,"vcf,fasta",VCFcheck:,vcf
784,Combine multiple VCF datasets,,,vcfcombine,vcf,VCFcombine:,vcf
785,Output records belonging to samples common between two datasets,,,vcfcommonsamples,vcf,VCFcommonSamples:,vcf
786,Calculate distance to the nearest variant,,,vcfdistance,vcf,VCFdistance:,vcf
787,filter VCF data in a variety of attributes,,,vcffilter2,vcf,VCFfilter:,vcf
788,Count the allele frequencies across alleles present in each record in the VCF file,,,vcffixup,vcf,VCFfixup:,vcf
789,Removes multi-allelic sites by picking the most common alternate,,,vcfflatten2,vcf,VCFflatten:,vcf
790,Convert genotype-based phased alleles into haplotype alleles,,,vcfgeno2haplo,"vcf,fasta",VCFgenotype-to-haplotype:,vcf
791,Convert numerical representation of genotypes to allelic,,,vcfgenotypes,vcf,VCFgenotypes:,tabular
792,"Count the number of heterozygotes and alleles, compute het/hom ratio",,,vcfhethom,vcf,VCFhetHomAlleles:,tabular
793,Left-align indels and complex variants in VCF dataset,,,vcfleftalign,"vcf,fasta",VCFleftAlign:,vcf
794,Extract flanking sequences for each VCF record,,,vcfprimers,"vcf,fasta",VCFprimers:,fasta
795,Randomly sample sites from VCF dataset,,,vcfrandomsample,vcf,VCFrandomSample:,vcf
796,Select samples from a VCF dataset,,,vcfselectsamples,vcf,VCFselectsamples:,vcf
797,Sort VCF dataset by coordinate,,,vcfsort,vcf,VCFsort:,vcf
798,Intersect two VCF datasets,,,vcfvcfintersect,"vcf,fasta",VCF-VCFintersect:,vcf
799,to an existing dataset,,You can enter any value and it will be added as a new column to your dataset,addValue,tabular,Add column,input
800,for a set of genomic intervals,,Takes an input set of intervals and for each interval determines the base coverage of the interval by a set of features  tables  available from UCSC  Genomic regions from the input feature data have been merged by overlap   direct adjacency  e g  a table having ranges of  1 10  6 12  12 20 and 25 28 results in two merged ranges of  1 20 and 25 28  ,Annotation_Profiler_0,interval,Profile Annotations,input
801, ,,This tool uses the  regsubsets  function from R statistical package for regression subset selection  It outputs two files  one containing a table with the best subsets and the corresponding summary statistics  and the other containing the graphical representation of the results   ,BestSubsetsRegression1,tabular,Perform Best-subsets Regression,"input,pdf"
802,the percentage of reads supporting each nucleotide at each location,,  2nd column  chromosome location ,generate_coverage_report,tabular,Polymorphism of the Reads,tabular
803,in wiggle format,,     ,blat2wig,tabular,Coverage of the Reads,wig
804,,,Bowtie  is a short read aligner designed to be ultrafast and memory efficient  It is developed by Ben Langmead and Cole Trapnell  Please cite  Langmead B  Trapnell C  Pop M  Salzberg SL  Ultrafast and memory efficient alignment of short DNA sequences to the human genome  Genome Biology 10 R25 ,bowtie_wrapper,"bowtie_base_index,fasta,fastqsanger,fastqillumina,fastqsolexa",Map with Bowtie for Illumina,"sam,txt,fastq"
805, ,,This tool uses functions from  yacca  library from R statistical package to perform Canonical Correlation Analysis  CCA  on the input data  It outputs two files  one containing the summary statistics of the performed CCA  and the other containing helioplots  which display structural loadings of X and Y variables on different canonical components    ,cca1,tabular,Canonical Correlation Analysis,"input,pdf"
806,satisfying criteria,,The program takes as input a set of categories  such that each category contains many elements  It also takes a table relating elements with criteria  such that each element is assigned a number representing the number of times the element satisfies a certain criterion  ,categorize_elements_satisfying_criteria,tabular,Categorize Elements,tabular
807,Control-based ChIP-seq Analysis Tool,,This tool allows ChIP seq peak region calling using CCAT ,peakcalling_ccat,bed,CCAT,"interval,txt"
808,"
        remove duplicates and detect chimaeras in sequencing reads
    ",,cd hit dup is a simple tool for removing duplicates from sequencing reads  with optional step to detect and remove chimeric reads  ,cd_hit_dup,"fastqsanger,fasta",cd-hit-dup,"fastqsanger,tabular"
809, of selected columns,,This tool selects specified columns from a dataset and converts the values of those columns to upper or lower case ,ChangeCase,txt,Change Case,tabular
810,multiple sequence alignment program for DNA or proteins,,,clustalw,fasta,ClustalW,"clustal,nhx"
811,an expression on every row,,This tool computes an expression for every row of a dataset and appends the result as a new column  field  ,Add_a_column1,tabular,Compute,input
812,motif by motif,,This program computes the frequencies of each motif at a window size  determined by the user  in both upstream and downstream sequences flanking indels in all chromosomes ,compute_motif_frequencies_for_all_motifs,tabular,Compute Motif Frequencies For All Motifs,tabular
813,in indel flanking regions,,This program computes the frequency of motifs in the flanking regions of indels found in a chromosome or a genome  Each indel has an upstream flanking sequence and a downstream flanking one  Each of the upstream and downstream flanking  sequences will be divided into a certain number of windows according to the window size input by the user   The frequency of a motif in a certain window in one of the two flanking sequences is the total sum of occurrences of  that motif in that window of that flanking sequence over all indels  The indel flanking regions file will be taken from your history or it will be uploaded  whereas the motifs file should be uploaded ,compute_motifs_frequency,tabular,Compute Motif Frequencies,tabular
814,based on multiple simultaneous tests p-values,,This program computes the q values based on the p values of multiple simultaneous tests  The q values are computed using a specific R package  created by John Storey and Alan Dabney  called  qvalue   The program takes five inputs      The first input is a TABULAR format file consisting of one column only that represents the p values of multiple simultaneous tests  one line for every p value     The second input is the lambda parameter  The user can choose either the default  seq 0  0 95  0 05  or a decimal number between 0 0 and 1 0    The third input is PI method which is either  smoother  or  bootstrap     The fourth input is the FDR  false discovery rate  level which is a decimal number between 0 0 and 1 0    The fifth input is either TRUE or FALSE for the estimate robustness  ,compute_q_values,tabular,Compute q-values,"tabular,pdf"
815,consecutive characters,,This tool condenses all consecutive characters of a specified type ,Condense characters1,txt,Condense,input
816,delimiters to TAB,,Converts all delimiters of a specified type into TABs   Consecutive characters are condensed  For example  if columns are separated by 5 spaces they will converted into 1 tab ,Convert characters1,txt,Convert,tabular
817, to Nucleotides ,,This tool converts a color space sequence to nucleotides  The leading character must be a nucleotide  A  C  G  or T          ,color2nuc,txt,Convert Color Space,fasta
818,for numeric columns,,This tool computes the matrix of correlation coefficients between numeric columns ,cor2,tabular,Correlation,txt
819,,,,count_gff_features,gff,Count GFF Features,txt
820,"analysis of chemicals, diseases, or genes",,This tool extracts data related to the provided list of identifiers from the Comparative Toxicogenomics Database  CTD    The fields extracted vary with the type of data requested  the first row of the output identifies the columns ,ctdBatch_1,tabular,CTD,tabular
821,visualize Cuffdiff output,,,cummeRbund,sqlite,cummeRbund,txt
822,tabular files from a cummeRbund database,,,cummerbund_to_cuffdiff,sqlite,Extract CuffDiff,tabular
823,columns from a table,,This tool selects  cuts out  specified columns from the dataset ,Cut1,txt,Cut,tabular
824,from a chromosome indels file,,This program detects overlapping indels in a chromosome and keeps all non overlapping indels  As for overlapping indels  the first encountered one is kept and all others are removed   It requires three inputs  ,delete_overlapping_indels,tabular,Delete Overlapping Indels,tabular
825,database info,,,dgidb_annotate,tabular,Annotate with DGI,tabular
826,into columns,,This separates the alleles from a pgSnp dataset into separate columns  as well as the frequencies and scores that go with the alleles   It will skip any positions with more than 2 alleles   If only a single allele is given then  N  will be used for the second  with a frequency and score of zero   Or  if a  column with reference alleles is provided   the value in that column will be used in place of the  N  for single alleles ,dividePgSnp,interval,Separate pgSnp alleles,interval
827,of a numeric column,,This tool computes a histogram of the numerical values in a column of a dataset ,histogram_rpy,tabular,Histogram,pdf
828,for different categories and different criteria,,This program draws  in a pdf file  a stacked bars plot for different categories of data and for different criteria  For each criterion a stacked bar is drawn  such that the height of each stacked sub bar represents the number of elements in each category satisfying that criterion ,draw_stacked_barplots,tabular,Draw Stacked Bar Plots,pdf
829,between two datasets using Discrete Wavelet Transfoms,,This program generates plots and computes table matrix of coefficient correlations and p values at multiple scales for the correlation between the occurrences of features in one dataset and their occurrences in another using multiscale wavelet analysis technique  ,compute_p-values_correlation_coefficients_feature_occurrences_between_two_datasets_using_discrete_wavelet_transfom,tabular,Compute P-values and Correlation Coefficients for Feature Occurrences,"tabular,pdf"
830,between two datasets using Discrete Wavelet Transfoms,,This program generates plots and computes table matrix of coefficient correlations and p values at multiple scales for the correlation between the occurrences of features in one dataset and their occurrences in another using multiscale wavelet analysis technique  ,compute_p-values_correlation_coefficients_featureA_featureB_occurrences_between_two_datasets_using_discrete_wavelet_transfom,tabular,Compute P-values and Correlation Coefficients for Occurrences of Two Set of Features,"tabular,pdf"
831,between two datasets using Discrete Wavelet Transfoms,,This program generates plots and computes table matrix of second moments  p values  and test orientations at multiple scales for the correlation between the occurrences of features in one dataset and their occurrences in another using multiscale wavelet analysis technique  ,compute_p-values_second_moments_feature_occurrences_between_two_datasets_using_discrete_wavelet_transfom,tabular,Compute P-values and Second Moments for Feature Occurrences,"tabular,pdf"
832,in one dataset using Discrete Wavelet Transfoms,,This program generates plots and computes table matrix of maximum variances  p values  and test orientations at multiple scales for the occurrences of a class of features in one dataset of DNA sequences using multiscale wavelet analysis technique  ,compute_p-values_max_variances_feature_occurrences_in_one_dataset_using_discrete_wavelet_transfom,tabular,Compute P-values and Max Variances for Feature Occurrences,"tabular,pdf"
833,using Discrete Wavelet Transfoms,,This tool computes the scale specific variance in wavelet coeffients obtained from the discrete wavelet transform of a feature of interest ,dwt_var1,tabular,Wavelet variance,"tabular,pdf"
834,Quantify the abundances of a set of target sequences from sampled subsequences,,,express,"fasta,sam,bam",eXpress,txt
835,,,This tool counts the length of each fasta sequence in the file  The output file has two columns per line  separated by tab   fasta titles and lengths of the sequences  The option  How many characters to keep   allows to select a specified number of letters from the beginning of each FASTA entry ,fasta_compute_length,fasta,Compute sequence length,tabular
836,FASTA alignment by species,,       ,fasta_concatenate0,fasta,Concatenate,fasta
837,,,  Example  ,fasta_filter_by_length,fasta,Filter sequences by length,fasta
